URL,ページ,コード,納付先,納付金額（法人税）,納付金額（地方法人税）,納付金額（合計） 
\\Sv05121a\e\電子ファイル\メッセージボックス\TEST\el\109_有限会社 シラカワ_納付情報登録依頼_20220214 210452.pdf,2ページ,109,西条税務署,"159,500円","16,500円","176,000円" 
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\9445_ＭＯＲＩＫＥＮ\9445_ＭＯＲＩＫＥＮ_消費税課税事業者届出(基準期間用)_20220330 195949.pdf,2ページ,9445
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\9464_竹田 雅枝\9464_竹田 雅枝_所得税及び復興特別所得税申告_20220315 134522.pdf,2ページ,9464
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\9485_すし居酒屋 海童\9485_すし居酒屋 海童_消費税及び地方消費税申告(一般・個人)_20220310 135726.pdf,2ページ,9485
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\9485_すし居酒屋 海童\9485_すし居酒屋 海童_納付情報登録依頼_20220310 135726.pdf,2ページ,9485
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\953_有限会社 正木屋\953_有限会社 正木屋_消費税及び地方消費税の中間申告について_20220301 122823.pdf,2ページ,953
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\9580_合同会社 エム・プラス\9580_合同会社 エム・プラス_内国法人の確定申告(青色)_20220331 151201.pdf,2ページ,9580
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\9580_合同会社 エム・プラス\9580_合同会社 エム・プラス_消費税及び地方消費税申告(簡易課税・法人)_20220331 151414.pdf,2ページ,9580
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\9580_合同会社 エム・プラス\9580_合同会社 エム・プラス_納付情報登録依頼_20220331 151414.pdf,2ページ,9580
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\968_橋本 有限会社\968_橋本 有限会社_内国法人の確定申告(青色)_20220331 155809.pdf,2ページ,968
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\968_橋本 有限会社\968_橋本 有限会社_消費税及び地方消費税申告(一般・法人)_20220331 160302.pdf,2ページ,968
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\968_橋本 有限会社\968_橋本 有限会社_納付情報登録依頼_20220331 160302.pdf,2ページ,968
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\981_有限会社 巴組\981_有限会社 巴組_消費税及び地方消費税の中間申告について_20220301 122848.pdf,2ページ,981
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-3\eTAX\991_株式会社 ＩＭＰＲＥＳＳ\991_株式会社 ＩＭＰＲＥＳＳ_消費税及び地方消費税の中間申告について_20220301 122745.pdf,2ページ,991
URL,ページ,コード,前事業年度等,前事業年度等,修正・更正・決定の年月日,修正・更正・決定の年月日,前事業年度の法人税額,前課税事業年度の地方法人税額,同上のうち土地譲渡税額等及,差引法人税額,差引地方法人税額,納付すべき法人税額
\\Sv05121a\e\電子ファイル\メッセージボックス\TEST\el\109_有限会社 シラカワ_法人税及び地方法人税の予定申告について_20220401 105444.pdf,1ページ,109,自令和\xa02年11月\xa01日,至令和\xa03年\xa08月31日,令和\xa04年\xa02月14日,令和\xa04年\xa02月14日,"979,900円","100,900円",0円,同上のうち税額控除超過額相,当額の加算額等(※２),"979,900円","100,900円","587,900円","納付すべき地方法人税額60,500円"
URL,ページ,コード,処理日時,利用者識別番号,氏名（名称）,受付番号,納付先,税目,申告区分,課税期間（自）,課税期間（至）,納付金額,納付指定日,取消指示者（本人／代理人）
\\Sv05121a\e\電子ファイル\メッセージボックス\TEST\el\324_有限会社 ｅｓｃｏｗｅｌｌ－ｌｉｎｅｄ_ダイレクト納付取消通知_20220421 181137.pdf,1ページ,324,2022/04/2118:11,2646158612200685,ユウゲンガイシヤエスコウエルライン,20220421180512453114,広島東税務署,地方法人税,確定申告,令和3年3月1日,令和4年2月28日,"44,000円",令和4年4月28日,本人
URL,ページ,コード,提出先,利用者識別番号,氏名又は名称,代表者等氏名,受付番号,受付日時,種目,事業年度自,事業年度至,税目,申告の種類,所得金額又は欠損金額,差引確定法人税額,税目,申告の種類,課税標準法人税額,差引確定地方法人税額
\\Sv05121a\e\電子ファイル\メッセージボックス\TEST\el\389_有限会社 ケイ・ティ・ティ_内国法人の確定申告(青色)_20220426 184103.pdf,1ページ,389,広島西税務署,2835025602200957,有限会社ケイ・ティ・ティ,國岡博明,20220426184103110214,2022/04/2618:41:03,法人税及び地方法人税申告書,令和03年09月01日,令和04年08月31日,法人税,中間,"1,045,687円","156,700円",地方法人税,中間,"156,000円","16,000円"
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\TEST\el\389_有限会社 ケイ・ティ・ティ_内国法人の確定申告(青色)_20220426 184103.pdf,2ページ,389
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\105_株式会社 エス・ケイハウジング\105_株式会社 エス・ケイハウジング_給与所得・退職所得等の所得税徴収高計算書(一般)_20220418 154316.pdf,2ページ,105
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\109_有限会社 シラカワ\109_有限会社 シラカワ_消費税及び地方消費税の中間申告について_20220401 123336.pdf,2ページ,109
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\113_有限会社 エンジュ\113_有限会社 エンジュ_法人税及び地方法人税の確定申告について_20220419 153412.pdf,1ページ,113
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\117_株式会社 エレシステム\117_株式会社 エレシステム_法人税及び地方法人税の確定申告について_20220419 153717.pdf,1ページ,117
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\117_株式会社 エレシステム\117_株式会社 エレシステム_消費税及び地方消費税の確定申告について_20220419 191159.pdf,1ページ,117
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\117_株式会社 エレシステム\117_株式会社 エレシステム_消費税及び地方消費税の確定申告について_20220419 191159.pdf,2ページ,117
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\120_田口石油販売 株式会社\120_田口石油販売 株式会社_法人税及び地方法人税の確定申告について_20220419 153428.pdf,1ページ,120
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\120_田口石油販売 株式会社\120_田口石油販売 株式会社_消費税及び地方消費税の確定申告について_20220419 191128.pdf,1ページ,120
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\120_田口石油販売 株式会社\120_田口石油販売 株式会社_消費税及び地方消費税の確定申告について_20220419 191128.pdf,2ページ,120
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\121_有限会社 石田鉄工所\121_有限会社 石田鉄工所_消費税及び地方消費税の中間申告について_20220401 123308.pdf,2ページ,121
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\12_有限会社 広島シティサービス\12_有限会社 広島シティサービス_消費税及び地方消費税の中間申告について_20220401 123212.pdf,2ページ,12
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\130_有限会社 ハイアール\130_有限会社 ハイアール_法人税及び地方法人税の確定申告について_20220419 153735.pdf,1ページ,130
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\130_有限会社 ハイアール\130_有限会社 ハイアール_消費税及び地方消費税の確定申告について_20220419 191233.pdf,1ページ,130
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\130_有限会社 ハイアール\130_有限会社 ハイアール_消費税及び地方消費税の確定申告について_20220419 191233.pdf,2ページ,130
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\131_株式会社 エム・アイ・シー\131_株式会社 エム・アイ・シー_法人税及び地方法人税の確定申告について_20220419 153638.pdf,1ページ,131
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\131_株式会社 エム・アイ・シー\131_株式会社 エム・アイ・シー_消費税及び地方消費税の確定申告について_20220419 191147.pdf,1ページ,131
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\131_株式会社 エム・アイ・シー\131_株式会社 エム・アイ・シー_消費税及び地方消費税の確定申告について_20220419 191147.pdf,2ページ,131
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\1320_中野 信明\1320_中野 信明_振替納税のお知らせ（申告所得税及復興特別所得税）_20220408 083725.pdf,2ページ,1320
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\135_ハウス・クリエイト 有限会社\135_ハウス・クリエイト 有限会社_法人税及び地方法人税の確定申告について_20220419 153608.pdf,1ページ,135
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\135_ハウス・クリエイト 有限会社\135_ハウス・クリエイト 有限会社_消費税及び地方消費税の確定申告について_20220419 191153.pdf,1ページ,135
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\135_ハウス・クリエイト 有限会社\135_ハウス・クリエイト 有限会社_消費税及び地方消費税の確定申告について_20220419 191153.pdf,2ページ,135
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\138_株式会社 コジマホールディングス\138_株式会社 コジマホールディングス_予定申告_20220427 095308.pdf,2ページ,138
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\138_株式会社 コジマホールディングス\138_株式会社 コジマホールディングス_消費税及び地方消費税の中間申告について_20220401 123225.pdf,2ページ,138
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\138_株式会社 コジマホールディングス\138_株式会社 コジマホールディングス_納付情報登録依頼_20220427 095308.pdf,2ページ,138
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\147_宗教法人 浄土真宗光明壽命會教會\147_宗教法人 浄土真宗光明壽命會教會_法人税及び地方法人税の確定申告について_20220419 153715.pdf,1ページ,147
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\152_株式会社 エフ・エーシステム\152_株式会社 エフ・エーシステム_消費税及び地方消費税の中間申告について_20220401 123203.pdf,2ページ,152
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\166_株式会社 スマイラック\166_株式会社 スマイラック_内国法人の確定申告(青色)_20220429 141211.pdf,2ページ,166
